"code","excluded","topic","type","delivery","level","hasOnDemand","onDemandUrl","captionFileLink","ogImage","title","oneliner","tags","speakers","start"
"TT660B","False","Responsible AI","Table Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1779217428091001lX8v_20260520160321926.avif","What AI Can’t Replace: The Enduring Value of Human Judgment, Trust, and Connection","As AI agents take on more planning, execution, and coordination, human contribution is shifting—not disappearing.","Community","Gerald Tiu","2026/06/02 23:15:00"
"TT654","False","Developer tools & frameworks","Table Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774493282406001kRzC_20260519172819937.avif","Why is debugging distributed, complex production systems still this hard?","Azure native applications built on AKS produce logs, metrics, and traces across highly distributed systems.","AI|Azure|Developer|Microsoft for Startups|AKS|Data","Bennett Gould, Grant Griffiths","2026/06/03 16:15:00"
"TT661A","False","Responsible AI","Table Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774493283435001kybx_20260514205053894.avif","Women in AI: Connecting on Innovation, Change, and Impact","This table talk creates an opportunity for women to connect and share what’s on your mind as AI continues to reshape the way we work.","Community","Marisela Cerda","2026/06/02 22:15:00"
"TT661B","False","Responsible AI","Table Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778277467022001vE7w_20260514205403557.avif","Women in AI: Connecting on Innovation, Change, and Impact","This table talk creates an opportunity for women to connect and share what’s on your mind as AI continues to reshape the way we work.","Community","Nelly Delgado","2026/06/02 22:15:00"
"TT630","False","Working with models","Table Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774493197483001nJ6W_20260513131330471.avif","Working with Models - from prompt to production","How do you turn AI model capability into real product value?","","Trevor Back","2026/06/02 23:15:00"
"TT681","False","Developer tools & frameworks","Table Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774493286453001kVu5_20260512024359200.avif","Your Backlog Is Lying: Enforce It with PR Checks","If your backlog isn’t consistent, your metrics and plans aren’t either.","Community","Vladimir Gusarov","2026/06/02 20:15:00"
"TT681-R1","False","Developer tools & frameworks","Table Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1779812499556001rojs_20260527112601409.avif","Your Backlog Is Lying: Enforce It with PR Checks","If your backlog isn’t consistent, your metrics and plans aren’t either.","Community","Vladimir Gusarov","2026/06/02 23:15:00"
"LAB513D","False","Cloud platform & data","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778249651794001jtR7_20260512033139575.avif","Digital Lab: Build an AI app with Azure SQL Hyperscale, Microsoft Fabric, & Foundry","Build an AI-powered FAQ assistant using Azure SQL Database vector search and Retrieval-Augmented Generation (RAG) with Azure OpenAI Service.","Azure SQL Hyperscale|Microsoft Foundry|CP&D|Data","",
"LAB530D","False","Agents & apps","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778247732591001qg9J_20260512033028627.avif","Digital Lab: Engineering agents that reason, act, and adapt","Lost in San Francisco with a deadline to make it to Build, you’ll code an AI agent using Foundry Agent Service, Foundry IQ, and Foundry Tools.","Agents|Developer|Foundry IQ|Microsoft Foundry|MCP|Production Systems","",
"LAB501D","False","Developer tools & frameworks","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778250717137001I9sZ_20260512033208262.avif","Digital Lab: From zero to deployed on Azure with AI agents","What happens when you let AI agents do the building?","Azure|Agents|Developer|GitHub Copilot|GitHub|Deployment Pipelines|GitHub Actions|GitHub Copilot CLI|DevTools|Agentic SDLC","",
"LAB520D","False","Working with models","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778252978261001PCVD_20260512153601017.avif","Digital Lab: Get Started with Models in Microsoft Foundry to Build AI Apps","In this hands-on lab, you will build a production-ready AI application using Microsoft Foundry, with no fine-tuning or deep machine learning expertise required.","","",
"LAB521D","False","Working with models","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778253073732001PLLA_20260512153614226.avif","Digital Lab: Improving agent behavior using reinforcement learning from traces","AI agents often work, but their behavior can be inconsistent or hard to control with prompts alone.","","",
"LAB540D","False","Responsible AI","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778252419747001Kkwg_20260512033235291.avif","Digital Lab: Observe, optimize and protect your hosted agents in Microsoft Foundry","Modern agents fail in ways traditional monitoring can’t catch.","Observability|Microsoft Foundry|Responsible AI|Evaluations","Nitya Narasimhan",
"LAB500D","False","Developer tools & frameworks","Digital Lab","Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778250652997001ZFEq_20260512033152374.avif","Digital Lab: Terminal to Party: Live-Coding with GitHub Copilot CLI and Hydra","Experience GitHub Copilot CLI while exploring OSS Hydra, a live-coding audio/visual environment that runs directly in the browser.","Agents|Developer|GitHub Copilot|GitHub|GitHub Actions|OSS|GitHub Copilot CLI|DevTools|Agentic SDLC","",
"OD806","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/06f91e84-cd18-4043-b4b6-c4ac9b0d2b0e","https://medius.microsoft.com/video/asset/Transcript/06f91e84-cd18-4043-b4b6-c4ac9b0d2b0e","https://medius.microsoft.com/video/asset/Thumbnail/06f91e84-cd18-4043-b4b6-c4ac9b0d2b0e",".NET 11 in depth: Runtime, libraries, and SDK for the AI era","<p><strong>Introduction and Agenda:</strong> The session opens at <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a> with hosts Chet Hosk and...","Developer","",
"OD855","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/9458a91b-4d66-456f-b4db-4f278c414e1c","https://medius.microsoft.com/video/asset/Transcript/9458a91b-4d66-456f-b4db-4f278c414e1c","https://medius.microsoft.com/video/asset/Thumbnail/9458a91b-4d66-456f-b4db-4f278c414e1c","Accelerating developer productivity with Windows 365","This session explores how Windows 365 delivers secure, automated cloud experience for development.","Windows 365|GitHub Copilot|GitHub|Windows|Windows 365 for Agents|Visual Studio|Azure Local","Roop Kiran Chevuri, Phil Gerity",
"OD817","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/4d5ab49e-06c9-4bbc-824e-4952ba249379","https://medius.microsoft.com/video/asset/Transcript/4d5ab49e-06c9-4bbc-824e-4952ba249379","https://medius.microsoft.com/video/asset/Thumbnail/4d5ab49e-06c9-4bbc-824e-4952ba249379","Agentic analytics with Power BI and Microsoft Fabric","AI-powered agents are reshaping how we build analytics solutions.","Microsoft Fabric|CP&D|Data","Emily Lisa, Sujata Narayana",
"ODSP933","False","Agents & apps","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/6f489fc7-7dde-4a5a-b907-69f3f69aee99","https://medius.microsoft.com/video/asset/Transcript/6f489fc7-7dde-4a5a-b907-69f3f69aee99","https://medius.microsoft.com/video/asset/Thumbnail/6f489fc7-7dde-4a5a-b907-69f3f69aee99","Agentic infrastructure needs agentic observability","<p><strong>Introduction – The End of Human-Centric Observability:</strong> At the beginning of the talk <a class=""medius-aisummary"" data-starttime=""00:00:01""...","AI|Observability|Agents|Agent Observability","",
"OD805","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/77f11a3c-9f3d-4ac6-9ea4-fef86c97f73a","https://medius.microsoft.com/video/asset/Transcript/77f11a3c-9f3d-4ac6-9ea4-fef86c97f73a","https://medius.microsoft.com/video/asset/Thumbnail/77f11a3c-9f3d-4ac6-9ea4-fef86c97f73a","AI Building Blocks for .NET: Add intelligence to your C# apps","<p><strong>Introduction and Overview:</strong> The video opens with Bruno welcoming viewers and introducing the session on AI in .NET <a class=""medius-aisumm...","AI|Developer","",
"OD839","True","Agents & apps","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/cd7a39ba-1b09-4b0b-be50-71000e4ac33a","https://medius.microsoft.com/video/asset/Transcript/cd7a39ba-1b09-4b0b-be50-71000e4ac33a","https://medius.microsoft.com/video/asset/Thumbnail/cd7a39ba-1b09-4b0b-be50-71000e4ac33a","AI solutions built to power industrial innovation and sovereign control","Learn how Microsoft Foundry brings AI to industrial and sovereign environments with Foundry Local on Azure Local.","Azure|Security|Local AI|Governance|Foundry Local|Azure Local|Enterprise","Inbal Sagiv",
"LIVESP120","False","@{displayValue=; logicalValue=}","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/ff979afb-cc26-462b-8635-dbc137ad9c1a","","https://medius.microsoft.com/video/asset/Thumbnail/ff979afb-cc26-462b-8635-dbc137ad9c1a","AMD quick take: Live from Microsoft Build","<p><strong>Introduction and Event Setting:</strong> The video opens at the Microsoft Build conference in San Francisco, set against the bustling backdrop of ...","","Adrian Macias",
"ODSP906","False","Agents & apps","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/716ac10b-3253-4e07-af14-68866af36f67","https://medius.microsoft.com/video/asset/Transcript/716ac10b-3253-4e07-af14-68866af36f67","https://medius.microsoft.com/video/asset/Thumbnail/716ac10b-3253-4e07-af14-68866af36f67","Apply orchestration patterns for production AI agents","<p><strong>Introduction to UiPath and Session Overview:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>, Cliff Simpkins begins...","AI|MS Teams|Agents|Developer|GitHub Copilot|GitHub|Azure DevOps|Enterprise","Cliff Simpkins",
"OD870","False","Cloud platform & data","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/e68dfeb1-b10a-463f-b2d8-53707101babe","https://medius.microsoft.com/video/asset/Transcript/e68dfeb1-b10a-463f-b2d8-53707101babe","https://mediastream.microsoft.com/Build2026/V1/itse/1778257839117001VWQp_20260603024934373.avif","Azure Storage for AI workloads​","Learn how Azure Storage powers AI inference at scale.","","Saurabh Sensharma, Vishnu Charan TJ",
"ODSP912","False","Agents & apps","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/d4a99675-b19b-47d1-81df-c85d93167c06","https://medius.microsoft.com/video/asset/Transcript/d4a99675-b19b-47d1-81df-c85d93167c06","https://medius.microsoft.com/video/asset/Thumbnail/d4a99675-b19b-47d1-81df-c85d93167c06","Build agentic testing systems to validate AI generated code","<p><strong>Introduction and Context:</strong> The session begins with a greeting at <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a> as the...","AI|Automation|Reliability|Resiliency|Monitor|Agents|Developer|Deployment Pipelines|Scaling|Agent Observability|DevTools|Agentic Security|Developer Technologies","",
"ODSP911","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/8041cdaf-f3df-44ea-aa33-0dd7e1dd2745","https://medius.microsoft.com/video/asset/Transcript/8041cdaf-f3df-44ea-aa33-0dd7e1dd2745","https://medius.microsoft.com/video/asset/Thumbnail/8041cdaf-f3df-44ea-aa33-0dd7e1dd2745","Build AI-first business apps that turn dashboards into actions","<p><strong>Introduction and Overview:</strong> At the beginning of the session (<a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a class=""...","AI|Developer|Software Development Company|DevTools|Developer Frameworks","Paul Usher",
"ODSP904","False","Agents & apps","Pre-recorded","Online","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/161cb593-dbf4-471c-bd53-aeba3bdb58ee","https://medius.microsoft.com/video/asset/Transcript/161cb593-dbf4-471c-bd53-aeba3bdb58ee","https://medius.microsoft.com/video/asset/Thumbnail/161cb593-dbf4-471c-bd53-aeba3bdb58ee","Build AI-powered collaboration on a visual canvas","Visual collaboration is evolving as AI becomes part of the workflow—not just the output.","AI|Automation|Developer|MCP|AI Toolkit","",
"ODSP902","False","Developer tools & frameworks","Pre-recorded","Online","(400) Expert","True","https://medius.microsoft.com/Embed/video-nc/d2ae05f2-1269-4f1c-aaa0-888f9b8d4e7a","https://medius.microsoft.com/video/asset/Transcript/d2ae05f2-1269-4f1c-aaa0-888f9b8d4e7a","https://medius.microsoft.com/video/asset/Thumbnail/d2ae05f2-1269-4f1c-aaa0-888f9b8d4e7a","Build AI‑driven UIs in .NET MAUI with design systems","<p><strong>Introduction and Session Overview:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>, Vishnu Menon, Senior Product Ma...","AI","Shriram Sankaran, Vishnu Menon",
"OD837","False","Agents & apps","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/ac47412c-dbdf-499a-be26-bdf0f518bf15","https://medius.microsoft.com/video/asset/Transcript/ac47412c-dbdf-499a-be26-bdf0f518bf15","https://medius.microsoft.com/video/asset/Thumbnail/ac47412c-dbdf-499a-be26-bdf0f518bf15","Build and deploy AI at the edge for real-world impact","What happens when AI leaves the datacenter and enters the physical world?","Azure|Local AI|Foundry Local|Azure Local|Enterprise","Roycey Cheeran, Cosmos Darwin",
"ODSP926","False","Agents & apps","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/fea669e6-5140-4ea8-b097-a765d61311ee","https://medius.microsoft.com/video/asset/Transcript/fea669e6-5140-4ea8-b097-a765d61311ee","https://medius.microsoft.com/video/asset/Thumbnail/fea669e6-5140-4ea8-b097-a765d61311ee","Build collaborative agents into apps with APIs","<p><strong>Introduction and Context:</strong> At the beginning of the session (<a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a class=""m...","AI|Azure|API|Agents|Foundry Agents|Developer Technologies","Ziv Navoth, Edo Segal, Gillian Sheldon",
"OD810","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/8d61253f-f0fa-49ee-9f91-10e852b48f42","https://medius.microsoft.com/video/asset/Transcript/8d61253f-f0fa-49ee-9f91-10e852b48f42","https://mediastream.microsoft.com/Build2026/V1/itse/1774274078845001rWQf_20260603024803947.avif","Build fast, not fragile with Rayfin and Microsoft Fabric","<p><strong>Introduction and Developer Challenge:</strong> The session opens with Yohan Lasorsa welcoming viewers and introducing the main theme — how to safe...","Microsoft Fabric|CP&D|Data","Yohan Lasorsa",
"ODSP929","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/007f6aac-9c60-4853-b8e9-b4bfba63ec1d","https://medius.microsoft.com/video/asset/Transcript/007f6aac-9c60-4853-b8e9-b4bfba63ec1d","https://medius.microsoft.com/video/asset/Thumbnail/007f6aac-9c60-4853-b8e9-b4bfba63ec1d","Build modern .NET apps with Uno Platform, AI, and visual tools","<p><strong>Introduction and Overview:</strong> The video opens with Sam Basu welcoming viewers to Microsoft Build 2026 in San Francisco and online (<a class=...","AI|.NET","Sam Basu",
"ODSP918","False","Cloud platform & data","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/2ba4cfc6-63e4-4c2c-bedc-0884e1141a16","https://medius.microsoft.com/video/asset/Transcript/2ba4cfc6-63e4-4c2c-bedc-0884e1141a16","https://medius.microsoft.com/video/asset/Thumbnail/2ba4cfc6-63e4-4c2c-bedc-0884e1141a16","Build persistent and scalable AI agent memory with TiDB","<p><strong>Introduction and Problem Context:</strong> The video begins with Ravish Patel introducing himself as a solutions engineer at PingCAP working on Ti...","AI|Azure|Storage|Vector Embeddings|Agents|Developer|Scaling|DevTools|Open Ecosystem|Dev Tools","Ravish Patel",
"ODSP937","False","Agents & apps","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/08898b31-c2d7-4d94-84c5-14f9e0e70cef","https://medius.microsoft.com/video/asset/Transcript/08898b31-c2d7-4d94-84c5-14f9e0e70cef","https://medius.microsoft.com/video/asset/Thumbnail/08898b31-c2d7-4d94-84c5-14f9e0e70cef","Build realtime multimodal agents with LiveKit and Azure","<p><strong>Introduction to Real-Time Multimodal Agents:</strong> The presentation opens with Jesse Hall introducing the concept of <a class=""medius-aisummary...","AI|Azure|Agents|Developer","Jesse Hall",
"OD827","False","Cloud platform & data","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/e1301455-23a8-4456-a4d0-12dcce7398d1","https://medius.microsoft.com/video/asset/Transcript/e1301455-23a8-4456-a4d0-12dcce7398d1","https://medius.microsoft.com/video/asset/Thumbnail/e1301455-23a8-4456-a4d0-12dcce7398d1","Build, deploy, and run Linux workloads on Azure","Explore how Azure empowers Linux and open‑source developers with streamlined, secure by default, cloud‑native services designed for fast startup, reduced ope...","","Poorvi Narang, Flora Taagen",
"OD821","False","Cloud platform & data","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/53a4c270-d41b-4a8f-b8a5-224f64d1bf02","https://medius.microsoft.com/video/asset/Transcript/53a4c270-d41b-4a8f-b8a5-224f64d1bf02","https://medius.microsoft.com/video/asset/Thumbnail/53a4c270-d41b-4a8f-b8a5-224f64d1bf02","Building Azure DocumentDB on Open-Source Foundations","How do you turn a high-performance open-source database engine into a globally distributed, fully managed cloud service?","CosmosDB|Azure Cosmos DB|CP&D","",
"OD802","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/193ed653-1a1c-4bb1-b190-d5cdf880fb9a","https://medius.microsoft.com/video/asset/Transcript/193ed653-1a1c-4bb1-b190-d5cdf880fb9a","https://medius.microsoft.com/video/asset/Thumbnail/193ed653-1a1c-4bb1-b190-d5cdf880fb9a","Building for the agentic web with .NET 11","<p><strong>Introduction and Vision for .NET 11:</strong> Daniel Roth opens the session at <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a> ...",".NET|Developer","Daniel Roth",
"OD854","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/01c11084-8273-4208-a0f3-8a0119789364","https://medius.microsoft.com/video/asset/Transcript/01c11084-8273-4208-a0f3-8a0119789364","https://medius.microsoft.com/video/asset/Thumbnail/01c11084-8273-4208-a0f3-8a0119789364","Building WinUI Apps with C# First Patterns and AI Assisted Workflows","Developers want faster iteration, clearer control flow, and tools that work well with AI assisted coding.","Windows|WinUI","Chris Anderson",
"OD857","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/9977894b-c10d-4dc2-9233-dd0d433d057e","https://medius.microsoft.com/video/asset/Transcript/9977894b-c10d-4dc2-9233-dd0d433d057e","https://medius.microsoft.com/video/asset/Thumbnail/9977894b-c10d-4dc2-9233-dd0d433d057e","Connected Experience APIs for Windows apps","Users today are on multiple devices, Windows being one of them.","Developer|Windows|Windows APIs|DevTools|Windows SDKs|Cross-device|App Integration|Open Ecosystem","Sai Tejaswy Mylavarapu, Avinash Nowduru",
"ODSP940","False","Agents & apps","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/351dfb42-0c17-4134-aedd-d046ce643cc2","https://medius.microsoft.com/video/asset/Transcript/351dfb42-0c17-4134-aedd-d046ce643cc2","https://medius.microsoft.com/video/asset/Thumbnail/351dfb42-0c17-4134-aedd-d046ce643cc2","Create enterprise AI apps at scale with Bolt and Microsoft","<p><strong>Introduction and Vision:</strong> At the start of the video <a class=""medius-aisummary"" data-starttime=""00:00:02"">00:00:02</a>–<a class=""medius-ai...","AI|Azure|Agents|Developer","Joe Keyes, William Sayer",
"ODSP923","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/ca45af6a-86b5-4082-921a-c2c8f5fe346e","https://medius.microsoft.com/video/asset/Transcript/ca45af6a-86b5-4082-921a-c2c8f5fe346e","https://medius.microsoft.com/video/asset/Thumbnail/ca45af6a-86b5-4082-921a-c2c8f5fe346e","Create enterprise apps with AI and MCP","<p><strong>Introduction and Overview:</strong> The presenter, Jason Beres, begins by introducing the topic of creating enterprise applications leveraging AI ...","AI|Copilot|Agents|.NET|Developer|Visual Studio Code|MCP|DevTools|Developer Frameworks|Dev Tools","Jason Beres",
"ODSP925","False","Agents & apps","Pre-recorded","Online","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/41fbe114-a17d-4a0e-b411-d8ef15e25811","https://medius.microsoft.com/video/asset/Transcript/41fbe114-a17d-4a0e-b411-d8ef15e25811","https://medius.microsoft.com/video/asset/Thumbnail/41fbe114-a17d-4a0e-b411-d8ef15e25811","Deliver production-ready AI search on unstructured data with RAG","<p><strong>Introduction and Context:</strong> The video opens with Ed Charbeneau from Progress Software introducing himself (<a class=""medius-aisummary"" data...","AI|Agents|Developer|Developer Technologies","",
"OD833","False","Agents & apps","Pre-recorded","Online","","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776797874299001DBvi_20260513131438075.avif","Deploy AI offline: Creating apps with Foundry Local","Discover how to ship AI-powered applications that run entirely on-device — no API keys, no network connection, no per-token costs.","Developer|Local AI|Foundry Local|App Developers|Cross-device","Natalie Kershaw",
"ODSP916","False","Responsible AI","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/8e0f3456-29c1-4abe-9ca9-d888335803dd","https://medius.microsoft.com/video/asset/Transcript/8e0f3456-29c1-4abe-9ca9-d888335803dd","https://medius.microsoft.com/video/asset/Thumbnail/8e0f3456-29c1-4abe-9ca9-d888335803dd","Design systems for every user, including people and LLMs","<p><strong>Introduction and Objectives:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:01"">00:00:01</a>, Guust Ysebie opens the session by int...","AI|Automation|Platform Engineering|Reliability|Developer|Data","Guust Ysebie",
"OD820","False","Cloud platform & data","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/a6797292-827d-4a63-abef-b603809b2ab3","https://medius.microsoft.com/video/asset/Transcript/a6797292-827d-4a63-abef-b603809b2ab3","https://medius.microsoft.com/video/asset/Thumbnail/a6797292-827d-4a63-abef-b603809b2ab3","Designing Reliable Multi‑Agent Apps with Azure Cosmos DB","AI agents are easy to prototype and hard to ship.","CosmosDB|Azure Cosmos DB|CP&D","",
"ODSP922","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/107cd1bc-d7fd-428c-8a8c-fa58870c3a9a","https://medius.microsoft.com/video/asset/Transcript/107cd1bc-d7fd-428c-8a8c-fa58870c3a9a","https://medius.microsoft.com/video/asset/Thumbnail/107cd1bc-d7fd-428c-8a8c-fa58870c3a9a","Develop a conversational search experience without rebuilding your app","<p><strong>Introduction and Context:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:07"">00:00:07</a> Greg Crist, Cloud Ecosystem Architect at ...","Azure|Observability|GitHub Copilot|GitHub|Foundry IQ|Foundry Agents|Entra","Greg Crist",
"ODSP901","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/db635682-1544-4b56-873d-1ac9b8e2509b","https://medius.microsoft.com/video/asset/Transcript/db635682-1544-4b56-873d-1ac9b8e2509b","https://medius.microsoft.com/video/asset/Thumbnail/db635682-1544-4b56-873d-1ac9b8e2509b","Discover, govern, and scale Azure resources with HashiCorp Terraform","<p><strong>Introduction and Problem Context:</strong> The session opens with Kerim Satirli introducing himself as a Senior Developer Advocate at HashiCorp an...","Azure|Scaling|Terraform|Developer Frameworks","Kerim Satirli",
"OD840","True","Responsible AI","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/dc54c74e-26f4-4838-b660-c88746833c20","https://medius.microsoft.com/video/asset/Transcript/dc54c74e-26f4-4838-b660-c88746833c20","https://medius.microsoft.com/video/asset/Thumbnail/dc54c74e-26f4-4838-b660-c88746833c20","Enable agents for enterprises using Agent 365 SDK","As agents move from prototypes into real business workflows, organizations need a way to make custom and third-party agents visible, governable, and secure a...","Security|Agent 365|Responsible AI|Governance|Enterprise|Identity","Jeremiah Follis",
"OD851","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/db63ff28-f961-48b0-9768-2e330580c301","https://medius.microsoft.com/video/asset/Transcript/db63ff28-f961-48b0-9768-2e330580c301","https://medius.microsoft.com/video/asset/Thumbnail/db63ff28-f961-48b0-9768-2e330580c301","Expand local AI reach with Windows ML","Windows ML lets developers build local, AI‑powered apps using custom or open‑source models that run efficiently across GPU, NPU, and CPU on a unified Windows...","AI|API|Developer|Local AI|Windows|Microsoft Foundry|Windows Developer|VS Code|Foundry Local","Maha Bayana, Andrew Leader",
"OD812","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/9cdbf41a-4e85-40ae-9ce3-d4625377ab49","https://medius.microsoft.com/video/asset/Transcript/9cdbf41a-4e85-40ae-9ce3-d4625377ab49","https://mediastream.microsoft.com/Build2026/V1/itse/1775693090099001GrMO_20260603024834209.avif","Fabric IQ: Bringing enterprise intelligence into the developer workflow","Join this session to learn how Microsoft Fabric IQ helps developers build AI-powered data apps and agents on a secure, governed semantic foundation.","Microsoft Fabric|CP&D|Data","Yitzhak Kesselman, Tessa Kloster",
"OD823","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/5501ab3e-c66b-45a9-af7f-73a90cb8fc9d","https://medius.microsoft.com/video/asset/Transcript/5501ab3e-c66b-45a9-af7f-73a90cb8fc9d","https://medius.microsoft.com/video/asset/Thumbnail/5501ab3e-c66b-45a9-af7f-73a90cb8fc9d","Faster AI Responses with Semantic Caching in Azure Managed Redis","AI apps are only as efficient as how they handle repeated intent.","Azure SQL|CP&D|Data","Philip Laussermair",
"ODSP905","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774396081838001IZ4C_20260512023758852.avif","Fix your broken debugging workflow","Code velocity isn’t the problem.","AI|Automation|Observability|Outages|Platform Engineering|Reliability|Resiliency|Copilot|Developer|GitHub Copilot|GitHub|Visual Studio Code|Deployment Pipelines|GitHub Copilot CLI|Visual Studio|Agent Observability|DevTools|Developer Technologies|Developer Frameworks","Jeff Blankenburg",
"OD836","False","Agents & apps","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/c21b357d-838a-471d-a428-387fcaa2f602","https://medius.microsoft.com/video/asset/Transcript/c21b357d-838a-471d-a428-387fcaa2f602","https://medius.microsoft.com/video/asset/Thumbnail/c21b357d-838a-471d-a428-387fcaa2f602","From Test Kitchen to Table: A Demo-driven Tour of Foundry Portal for AI Developers","Follow a live journey from rapid experimentation in the Foundry portal's playground to production-ready agent deployment.","Developer|Microsoft Foundry|Agent Observability|Production Systems","Carlotta Castelluccio​, Nitya Narasimhan",
"OD832","False","Agents & apps","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/45a66455-ef27-45ef-af08-16232ea239ad","https://medius.microsoft.com/video/asset/Transcript/45a66455-ef27-45ef-af08-16232ea239ad","https://medius.microsoft.com/video/asset/Thumbnail/45a66455-ef27-45ef-af08-16232ea239ad","From workflows to agentic automation with Azure Logic Apps","Learn how to build and operationalize agentic business processes with Azure Logic Apps Automation, a new offering purpose-built for agentic business process ...","Azure|Agents|Developer|Development pipeline","Divya Swarnkar",
